Play #,State,Action,Reward,Next State,Terminated
9,[-0.5341507   0.04638954],2,-1.0,[-0.48668206  0.04746867],0
9,[-0.48668206  0.04746867],2,-1.0,[-0.4384897   0.04819236],0
9,[-0.4384897   0.04819236],2,-1.0,[-0.38992876  0.04856095],0
9,[-0.38992876  0.04856095],2,-1.0,[-0.34134367  0.04858508],0
9,[-0.34134367  0.04858508],2,-1.0,[-0.2930584   0.04828526],0
9,[-0.2930584   0.04828526],2,-1.0,[-0.2453676  0.0476908],0
9,[-0.2453676  0.0476908],2,-1.0,[-0.19852953  0.04683807],0
9,[-0.19852953  0.04683807],2,-1.0,[-0.15276101  0.04576853],0
9,[-0.15276101  0.04576853],2,-1.0,[-0.10823452  0.04452649],0
9,[-0.10823452  0.04452649],2,-1.0,[-0.06507739  0.04315713],0
9,[-0.06507739  0.04315713],2,-1.0,[-0.02337277  0.04170462],0
9,[-0.02337277  0.04170462],2,-1.0,[0.016838   0.04021076],0
9,[0.016838   0.04021076],2,-1.0,[0.05555195 0.03871395],0
9,[0.05555195 0.03871395],2,-1.0,[0.09280054 0.03724859],0
9,[0.09280054 0.03724859],2,-1.0,[0.12864539 0.03584485],0
9,[0.12864539 0.03584485],2,-1.0,[0.16317412 0.03452874],0
9,[0.16317412 0.03452874],2,-1.0,[0.19649647 0.03332234],0
9,[0.19649647 0.03332234],2,-1.0,[0.22874075 0.03224428],0
9,[0.22874075 0.03224428],2,-1.0,[0.26005092 0.03131017],0
9,[0.26005092 0.03131017],2,-1.0,[0.29058406 0.03053315],0
9,[0.29058406 0.03053315],2,-1.0,[0.3205085  0.02992444],0
9,[0.3205085  0.02992444],2,-1.0,[0.35000226 0.02949376],0
9,[0.35000226 0.02949376],2,-1.0,[0.3792521  0.02924985],0
9,[0.3792521  0.02924985],2,-1.0,[0.40845287 0.02920077],0
9,[0.40845287 0.02920077],2,-1.0,[0.4378071  0.02935425],0
9,[0.4378071  0.02935425],2,-1.0,[0.467525   0.02971789],0
9,[0.467525   0.02971789],2,-1.0,[0.49782434 0.03029932],0
9,[0.49782434 0.03029932],2,-1.0,[0.52893054 0.0311062 ],1
10,"(array([-0.4958013,  0.       ], dtype=float32), {})",1,-1.0,[-4.9600956e-01 -2.0823945e-04],0
10,[-4.9600956e-01 -2.0823945e-04],1,-1.0,[-4.9642447e-01 -4.1492248e-04],0
10,[-4.9642447e-01 -4.1492248e-04],1,-1.0,[-0.49704298 -0.0006185 ],0
10,[-0.49704298 -0.0006185 ],1,-1.0,[-0.49786043 -0.00081746],0
10,[-0.49786043 -0.00081746],2,-1.0,[-4.9787074e-01 -1.0307766e-05],0
10,[-4.9787074e-01 -1.0307766e-05],2,-1.0,[-0.49707383  0.00079692],0
10,[-0.49707383  0.00079692],2,-1.0,[-0.49547562  0.0015982 ],0
10,[-0.49547562  0.0015982 ],2,-1.0,[-0.4930881   0.00238752],0
10,[-0.4930881   0.00238752],2,-1.0,[-0.48992908  0.00315901],0
10,[-0.48992908  0.00315901],2,-1.0,[-0.48602217  0.00390692],0
10,[-0.48602217  0.00390692],2,-1.0,[-0.48139647  0.00462569],0
10,[-0.48139647  0.00462569],2,-1.0,[-0.47608647  0.00531002],0
10,[-0.47608647  0.00531002],2,-1.0,[-0.47013158  0.00595488],0
10,[-0.47013158  0.00595488],2,-1.0,[-0.463576    0.00655559],0
10,[-0.463576    0.00655559],2,-1.0,[-0.45646814  0.00710785],0
10,[-0.45646814  0.00710785],2,-1.0,[-0.44886038  0.00760777],0
10,[-0.44886038  0.00760777],2,-1.0,[-0.44080845  0.00805192],0
10,[-0.44080845  0.00805192],2,-1.0,[-0.4323711   0.00843735],0
10,[-0.4323711   0.00843735],2,-1.0,[-0.42360944  0.00876165],0
10,[-0.42360944  0.00876165],2,-1.0,[-0.4145865   0.00902293],0
10,[-0.4145865   0.00902293],2,-1.0,[-0.4053667   0.00921983],0
10,[-0.4053667   0.00921983],2,-1.0,[-0.3960151   0.00935157],0
10,[-0.3960151   0.00935157],2,-1.0,[-0.38659722  0.00941789],0
10,[-0.38659722  0.00941789],2,-1.0,[-0.37717816  0.00941906],0
10,[-0.37717816  0.00941906],2,-1.0,[-0.3678223   0.00935588],0
10,[-0.3678223   0.00935588],2,-1.0,[-0.35859266  0.00922962],0
10,[-0.35859266  0.00922962],2,-1.0,[-0.34955066  0.009042  ],0
10,[-0.34955066  0.009042  ],2,-1.0,[-0.3407555   0.00879515],0
10,[-0.3407555   0.00879515],2,-1.0,[-0.33226392  0.00849157],0
10,[-0.33226392  0.00849157],2,-1.0,[-0.32412985  0.00813407],0
10,[-0.32412985  0.00813407],2,-1.0,[-0.3164041   0.00772575],0
10,[-0.3164041   0.00772575],2,-1.0,[-0.30913416  0.00726995],0
10,[-0.30913416  0.00726995],2,-1.0,[-0.302364    0.00677016],0
10,[-0.302364    0.00677016],2,-1.0,[-0.29613394  0.00623006],0
10,[-0.29613394  0.00623006],2,-1.0,[-0.2904805   0.00565343],0
10,[-0.2904805   0.00565343],1,-1.0,[-0.28643638  0.00404412],0
10,[-0.28643638  0.00404412],1,-1.0,[-0.28402466  0.00241172],0
10,[-0.28402466  0.00241172],0,-1.0,[-2.8425902e-01 -2.3434174e-04],0
10,[-2.8425902e-01 -2.3434174e-04],0,-1.0,[-0.28713807 -0.00287908],0
10,[-0.28713807 -0.00287908],0,-1.0,[-0.29264557 -0.00550749],0
10,[-0.29264557 -0.00550749],0,-1.0,[-0.30074993 -0.00810434],0
10,[-0.30074993 -0.00810434],0,-1.0,[-0.31140387 -0.01065395],0
10,[-0.31140387 -0.01065395],0,-1.0,[-0.32454395 -0.01314009],0
10,[-0.32454395 -0.01314009],0,-1.0,[-0.3400898  -0.01554584],0
10,[-0.3400898  -0.01554584],0,-1.0,[-0.35794348 -0.01785368],0
10,[-0.35794348 -0.01785368],0,-1.0,[-0.37798905 -0.02004558],0
10,[-0.37798905 -0.02004558],0,-1.0,[-0.4000923  -0.02210325],0
10,[-0.4000923  -0.02210325],0,-1.0,[-0.42410082 -0.0240085 ],0
10,[-0.42410082 -0.0240085 ],0,-1.0,[-0.4498445 -0.0257437],0
10,[-0.4498445 -0.0257437],0,-1.0,[-0.47713685 -0.02729236],0
10,[-0.47713685 -0.02729236],0,-1.0,[-0.5057766  -0.02863969],0
10,[-0.5057766  -0.02863969],0,-1.0,[-0.5355499 -0.0297733],0
10,[-0.5355499 -0.0297733],0,-1.0,[-0.5662335  -0.03068368],0
10,[-0.5662335  -0.03068368],0,-1.0,[-0.5975983  -0.03136479],0
10,[-0.5975983  -0.03136479],0,-1.0,[-0.62941265 -0.03181434],0
10,[-0.62941265 -0.03181434],0,-1.0,[-0.6614467 -0.032034 ],0
10,[-0.6614467 -0.032034 ],0,-1.0,[-0.693476   -0.03202936],0
10,[-0.693476   -0.03202936],0,-1.0,[-0.72528577 -0.03180972],0
10,[-0.72528577 -0.03180972],0,-1.0,[-0.75667346 -0.03138769],0
10,[-0.75667346 -0.03138769],0,-1.0,[-0.7874521  -0.03077863],0
10,[-0.7874521  -0.03077863],0,-1.0,[-0.8174521 -0.03     ],0
10,[-0.8174521 -0.03     ],0,-1.0,[-0.84652275 -0.02907067],0
10,[-0.84652275 -0.02907067],0,-1.0,[-0.87453294 -0.0280102 ],0
10,[-0.87453294 -0.0280102 ],0,-1.0,[-0.9013711  -0.02683816],0
10,[-0.9013711  -0.02683816],0,-1.0,[-0.92694473 -0.02557361],0
10,[-0.92694473 -0.02557361],0,-1.0,[-0.95117927 -0.02423453],0
10,[-0.95117927 -0.02423453],0,-1.0,[-0.9740168  -0.02283754],0
10,[-0.9740168  -0.02283754],0,-1.0,[-0.9954143  -0.02139754],0
10,[-0.9954143  -0.02139754],0,-1.0,[-1.015342   -0.01992765],0
10,[-1.015342   -0.01992765],0,-1.0,[-1.033781   -0.01843906],0
10,[-1.033781   -0.01843906],1,-1.0,[-1.0497221  -0.01594108],0
10,[-1.0497221  -0.01594108],1,-1.0,[-1.0631633  -0.01344115],0
10,[-1.0631633  -0.01344115],1,-1.0,[-1.0741073  -0.01094402],0
10,[-1.0741073  -0.01094402],2,-1.0,[-1.0815594  -0.00745216],0
10,[-1.0815594  -0.00745216],2,-1.0,[-1.0855249  -0.00396543],0
10,[-1.0855249  -0.00396543],2,-1.0,[-1.0860069e+00 -4.8194188e-04],0
10,[-1.0860069e+00 -4.8194188e-04],2,-1.0,[-1.0830057   0.00300113],0
10,[-1.0830057   0.00300113],2,-1.0,[-1.076519    0.00648672],0
10,[-1.076519    0.00648672],2,-1.0,[-1.0665419   0.00997706],0
10,[-1.0665419   0.00997706],2,-1.0,[-1.0530691   0.01347285],0
10,[-1.0530691   0.01347285],2,-1.0,[-1.0360966   0.01697246],0
10,[-1.0360966   0.01697246],2,-1.0,[-1.0156255   0.02047107],0
10,[-1.0156255   0.02047107],2,-1.0,[-0.99166566  0.02395987],0
10,[-0.99166566  0.02395987],2,-1.0,[-0.96424043  0.02742526],0
10,[-0.96424043  0.02742526],2,-1.0,[-0.93339217  0.03084823],0
10,[-0.93339217  0.03084823],2,-1.0,[-0.8991882   0.03420394],0
10,[-0.8991882   0.03420394],2,-1.0,[-0.86172676  0.03746151],0
10,[-0.86172676  0.03746151],2,-1.0,[-0.8211423  0.0405844],0
10,[-0.8211423  0.0405844],2,-1.0,[-0.77761114  0.04353121],0
10,[-0.77761114  0.04353121],2,-1.0,[-0.73135394  0.0462572 ],0
10,[-0.73135394  0.0462572 ],2,-1.0,[-0.6826375   0.04871643],0
10,[-0.6826375   0.04871643],2,-1.0,[-0.63177305  0.05086447],0
10,[-0.63177305  0.05086447],2,-1.0,[-0.5791114   0.05266161],0
10,[-0.5791114   0.05266161],2,-1.0,[-0.5250354   0.05407604],0
10,[-0.5250354   0.05407604],2,-1.0,[-0.46994856  0.05508681],0
10,[-0.46994856  0.05508681],2,-1.0,[-0.4142624   0.05568617],0
10,[-0.4142624   0.05568617],2,-1.0,[-0.35838163  0.05588077],0
10,[-0.35838163  0.05588077],2,-1.0,[-0.30268988  0.05569176],0
10,[-0.30268988  0.05569176],2,-1.0,[-0.24753627  0.05515359],0
10,[-0.24753627  0.05515359],2,-1.0,[-0.19322446  0.05431182],0
10,[-0.19322446  0.05431182],2,-1.0,[-0.14000423  0.05322022],0
10,[-0.14000423  0.05322022],2,-1.0,[-0.08806673  0.05193751],0
10,[-0.08806673  0.05193751],2,-1.0,[-0.03754248  0.05052425],0
10,[-0.03754248  0.05052425],2,-1.0,[0.01149761 0.04904009],0
10,[0.01149761 0.04904009],2,-1.0,[0.05903919 0.04754158],0
10,[0.05903919 0.04754158],2,-1.0,[0.10511988 0.04608069],0
10,[0.10511988 0.04608069],2,-1.0,[0.14982386 0.04470398],0
10,[0.14982386 0.04470398],2,-1.0,[0.19327615 0.04345229],0
10,[0.19327615 0.04345229],2,-1.0,[0.23563705 0.04236089],0
10,[0.23563705 0.04236089],2,-1.0,[0.27709702 0.04145997],0
10,[0.27709702 0.04145997],2,-1.0,[0.31787217 0.04077516],0
10,[0.31787217 0.04077516],2,-1.0,[0.3582005  0.04032832],0
10,[0.3582005  0.04032832],2,-1.0,[0.3983386  0.04013811],0
10,[0.3983386  0.04013811],2,-1.0,[0.4385592  0.04022061],0
10,[0.4385592  0.04022061],2,-1.0,[0.47914892 0.04058971],0
10,[0.47914892 0.04058971],2,-1.0,[0.52040625 0.04125733],1
11,"(array([-0.43767866,  0.        ], dtype=float32), {})",1,-1.0,[-0.43831596 -0.00063729],0
11,[-0.43831596 -0.00063729],1,-1.0,[-0.4395859  -0.00126995],0
11,[-0.4395859  -0.00126995],1,-1.0,[-0.4414793 -0.0018934],0
11,[-0.4414793 -0.0018934],1,-1.0,[-0.4439824  -0.00250309],0
11,[-0.4439824  -0.00250309],1,-1.0,[-0.44707695 -0.00309455],0
11,[-0.44707695 -0.00309455],2,-1.0,[-0.44974038 -0.00266343],0
11,[-0.44974038 -0.00266343],2,-1.0,[-0.45195323 -0.00221285],0
11,[-0.45195323 -0.00221285],2,-1.0,[-0.4536993  -0.00174606],0
11,[-0.4536993  -0.00174606],2,-1.0,[-0.45496577 -0.00126648],0
11,[-0.45496577 -0.00126648],2,-1.0,[-0.45574337 -0.0007776 ],0
11,[-0.45574337 -0.0007776 ],2,-1.0,[-4.5602638e-01 -2.8300317e-04],0
11,[-4.5602638e-01 -2.8300317e-04],2,-1.0,[-4.5581269e-01  2.1366765e-04],0
11,[-4.5581269e-01  2.1366765e-04],2,-1.0,[-0.45510393  0.00070877],0
11,[-0.45510393  0.00070877],2,-1.0,[-0.45390525  0.00119867],0
11,[-0.45390525  0.00119867],2,-1.0,[-0.4522255   0.00167976],0
11,[-0.4522255   0.00167976],2,-1.0,[-0.45007694  0.00214854],0
11,[-0.45007694  0.00214854],2,-1.0,[-0.44747537  0.00260159],0
11,[-0.44747537  0.00260159],2,-1.0,[-0.44443974  0.00303562],0
11,[-0.44443974  0.00303562],2,-1.0,[-0.44099227  0.00344749],0
11,[-0.44099227  0.00344749],2,-1.0,[-0.437158    0.00383426],0
11,[-0.437158    0.00383426],2,-1.0,[-0.4329648  0.0041932],0
11,[-0.4329648  0.0041932],2,-1.0,[-0.428443    0.00452179],0
11,[-0.428443    0.00452179],2,-1.0,[-0.42362523  0.00481777],0
11,[-0.42362523  0.00481777],2,-1.0,[-0.41854608  0.00507916],0
11,[-0.41854608  0.00507916],2,-1.0,[-0.41324183  0.00530424],0
11,[-0.41324183  0.00530424],2,-1.0,[-0.40775022  0.0054916 ],0
11,[-0.40775022  0.0054916 ],2,-1.0,[-0.4021101   0.00564013],0
11,[-0.4021101   0.00564013],2,-1.0,[-0.3963611  0.005749 ],0
11,[-0.3963611  0.005749 ],2,-1.0,[-0.39054337  0.00581772],0
11,[-0.39054337  0.00581772],2,-1.0,[-0.3846973  0.0058461],0
11,[-0.3846973  0.0058461],2,-1.0,[-0.37886307  0.00583423],0
11,[-0.37886307  0.00583423],2,-1.0,[-0.37308055  0.0057825 ],0
11,[-0.37308055  0.0057825 ],1,-1.0,[-0.36838898  0.00469158],0
11,[-0.36838898  0.00469158],1,-1.0,[-0.36481985  0.00356912],0
11,[-0.36481985  0.00356912],1,-1.0,[-0.36239704  0.0024228 ],0
11,[-0.36239704  0.0024228 ],0,-1.0,[-3.6213669e-01  2.6036965e-04],0
11,[-3.6213669e-01  2.6036965e-04],0,-1.0,[-0.36404046 -0.00190379],0
11,[-0.36404046 -0.00190379],0,-1.0,[-0.3680958 -0.0040553],0
11,[-0.3680958 -0.0040553],0,-1.0,[-0.3742755  -0.00617973],0
11,[-0.3742755  -0.00617973],0,-1.0,[-0.38253808 -0.00826257],0
11,[-0.38253808 -0.00826257],0,-1.0,[-0.3928273  -0.01028923],0
11,[-0.3928273  -0.01028923],0,-1.0,[-0.40507236 -0.01224505],0
11,[-0.40507236 -0.01224505],0,-1.0,[-0.41918775 -0.01411538],0
11,[-0.41918775 -0.01411538],0,-1.0,[-0.43507347 -0.01588572],0
11,[-0.43507347 -0.01588572],0,-1.0,[-0.45261535 -0.01754189],0
11,[-0.45261535 -0.01754189],0,-1.0,[-0.47168562 -0.01907025],0
11,[-0.47168562 -0.01907025],0,-1.0,[-0.49214363 -0.02045803],0
11,[-0.49214363 -0.02045803],0,-1.0,[-0.5138372  -0.02169359],0
11,[-0.5138372  -0.02169359],0,-1.0,[-0.536604   -0.02276679],0
11,[-0.536604   -0.02276679],0,-1.0,[-0.5602733  -0.02366927],0
11,[-0.5602733  -0.02366927],0,-1.0,[-0.58466804 -0.02439477],0
11,[-0.58466804 -0.02439477],0,-1.0,[-0.60960734 -0.02493931],0
11,[-0.60960734 -0.02493931],0,-1.0,[-0.63490874 -0.02530138],0
11,[-0.63490874 -0.02530138],0,-1.0,[-0.66039073 -0.02548198],0
11,[-0.66039073 -0.02548198],0,-1.0,[-0.6858753 -0.0254846],0
11,[-0.6858753 -0.0254846],0,-1.0,[-0.71119034 -0.02531503],0
11,[-0.71119034 -0.02531503],0,-1.0,[-0.73617154 -0.0249812 ],0
11,[-0.73617154 -0.0249812 ],0,-1.0,[-0.76066434 -0.02449279],0
11,[-0.76066434 -0.02449279],0,-1.0,[-0.7845253  -0.02386093],0
11,[-0.7845253  -0.02386093],0,-1.0,[-0.8076231 -0.0230978],0
11,[-0.8076231 -0.0230978],0,-1.0,[-0.8298392  -0.02221618],0
11,[-0.8298392  -0.02221618],0,-1.0,[-0.8510684  -0.02122912],0
11,[-0.8510684  -0.02122912],0,-1.0,[-0.8712179  -0.02014953],0
11,[-0.8712179  -0.02014953],0,-1.0,[-0.8902078  -0.01898991],0
11,[-0.8902078  -0.01898991],0,-1.0,[-0.9079699  -0.01776209],0
11,[-0.9079699  -0.01776209],0,-1.0,[-0.9244469  -0.01647701],0
11,[-0.9244469  -0.01647701],0,-1.0,[-0.9395915  -0.01514461],0
11,[-0.9395915  -0.01514461],1,-1.0,[-0.9523653  -0.01277375],0
11,[-0.9523653  -0.01277375],1,-1.0,[-0.9627395  -0.01037424],0
11,[-0.9627395  -0.01037424],1,-1.0,[-0.9706936  -0.00795406],0
11,[-0.9706936  -0.00795406],1,-1.0,[-0.9762132  -0.00551962],0
11,[-0.9762132  -0.00551962],1,-1.0,[-0.9792893  -0.00307609],0
11,[-0.9792893  -0.00307609],1,-1.0,[-9.7991705e-01 -6.2779145e-04],0
11,[-9.7991705e-01 -6.2779145e-04],1,-1.0,[-0.9780956   0.00182146],0
11,[-0.9780956   0.00182146],2,-1.0,[-0.9728277   0.00526793],0
11,[-0.9728277   0.00526793],2,-1.0,[-0.9641217   0.00870596],0
11,[-0.9641217   0.00870596],2,-1.0,[-0.951993    0.01212872],0
11,[-0.951993    0.01212872],2,-1.0,[-0.93646556  0.01552744],0
11,[-0.93646556  0.01552744],2,-1.0,[-0.9175748   0.01889077],0
11,[-0.9175748   0.01889077],2,-1.0,[-0.89537066  0.02220411],0
11,[-0.89537066  0.02220411],2,-1.0,[-0.86992145  0.02544924],0
11,[-0.86992145  0.02544924],2,-1.0,[-0.84131753  0.02860394],0
11,[-0.84131753  0.02860394],2,-1.0,[-0.80967546  0.03164206],0
11,[-0.80967546  0.03164206],2,-1.0,[-0.77514166  0.03453378],0
11,[-0.77514166  0.03453378],2,-1.0,[-0.73789537  0.03724632],0
11,[-0.73789537  0.03724632],2,-1.0,[-0.6981503  0.0397451],0
11,[-0.6981503  0.0397451],2,-1.0,[-0.65615505  0.04199522],0
11,[-0.65615505  0.04199522],2,-1.0,[-0.6121916  0.0439634],0
11,[-0.6121916  0.0439634],2,-1.0,[-0.5665716   0.04562005],0
11,[-0.5665716   0.04562005],2,-1.0,[-0.51963013  0.04694145],0
11,[-0.51963013  0.04694145],2,-1.0,[-0.47171846  0.04791168],0
11,[-0.47171846  0.04791168],2,-1.0,[-0.42319432  0.04852415],0
11,[-0.42319432  0.04852415],2,-1.0,[-0.37441185  0.04878245],0
11,[-0.37441185  0.04878245],2,-1.0,[-0.3257113   0.04870053],0
11,[-0.3257113   0.04870053],2,-1.0,[-0.2774093   0.04830203],0
11,[-0.2774093   0.04830203],2,-1.0,[-0.22979033  0.04761896],0
11,[-0.22979033  0.04761896],2,-1.0,[-0.18310049  0.04668984],0
11,[-0.18310049  0.04668984],2,-1.0,[-0.13754287  0.04555762],0
11,[-0.13754287  0.04555762],2,-1.0,[-0.09327543  0.04426744],0
11,[-0.09327543  0.04426744],2,-1.0,[-0.05041074  0.04286468],0
11,[-0.05041074  0.04286468],2,-1.0,[-0.00901752  0.04139322],0
11,[-0.00901752  0.04139322],2,-1.0,[0.03087661 0.03989413],0
11,[0.03087661 0.03989413],2,-1.0,[0.06928147 0.03840485],0
11,[0.06928147 0.03840485],2,-1.0,[0.10624012 0.03695866],0
11,[0.10624012 0.03695866],2,-1.0,[0.14182469 0.03558457],0
11,[0.14182469 0.03558457],2,-1.0,[0.17613214 0.03430746],0
11,[0.17613214 0.03430746],2,-1.0,[0.20928055 0.03314842],0
11,[0.20928055 0.03314842],2,-1.0,[0.24140573 0.03212517],0
11,[0.24140573 0.03212517],2,-1.0,[0.27265835 0.03125263],0
11,[0.27265835 0.03125263],2,-1.0,[0.30320174 0.03054338],0
11,[0.30320174 0.03054338],2,-1.0,[0.33320996 0.03000823],0
11,[0.33320996 0.03000823],2,-1.0,[0.36286667 0.0296567 ],0
11,[0.36286667 0.0296567 ],2,-1.0,[0.39236405 0.02949738],0
11,[0.39236405 0.02949738],2,-1.0,[0.4219024  0.02953835],0
11,[0.4219024  0.02953835],2,-1.0,[0.4516898  0.02978741],0
11,[0.4516898  0.02978741],2,-1.0,[0.48194206 0.03025226],0
11,[0.48194206 0.03025226],2,-1.0,[0.5128827  0.03094065],1
12,"(array([-0.46160448,  0.        ], dtype=float32), {})",2,-1.0,[-0.46106675  0.00053772],0
12,[-0.46106675  0.00053772],2,-1.0,[-0.45999527  0.00107147],0
12,[-0.45999527  0.00107147],1,-1.0,[-0.45939794  0.00059734],0
12,[-0.45939794  0.00059734],1,-1.0,[-4.5927912e-01  1.1880256e-04],0
12,[-4.5927912e-01  1.1880256e-04],1,-1.0,[-4.5963973e-01 -3.6060679e-04],0
12,[-4.5963973e-01 -3.6060679e-04],1,-1.0,[-0.4604771  -0.00083736],0
12,[-0.4604771  -0.00083736],1,-1.0,[-0.46178505 -0.00130795],0
12,[-0.46178505 -0.00130795],1,-1.0,[-0.46355397 -0.0017689 ],0
12,[-0.46355397 -0.0017689 ],1,-1.0,[-0.46577075 -0.0022168 ],0
12,[-0.46577075 -0.0022168 ],2,-1.0,[-0.4674191  -0.00164834],0
12,[-0.4674191  -0.00164834],2,-1.0,[-0.4684868 -0.0010677],0
12,[-0.4684868 -0.0010677],2,-1.0,[-0.46896595 -0.00047916],0
12,[-0.46896595 -0.00047916],2,-1.0,[-4.68853027e-01  1.12928334e-04],0
12,[-4.68853027e-01  1.12928334e-04],2,-1.0,[-0.46814886  0.00070418],0
12,[-0.46814886  0.00070418],2,-1.0,[-0.46685863  0.00129022],0
12,[-0.46685863  0.00129022],2,-1.0,[-0.4649919   0.00186672],0
12,[-0.4649919   0.00186672],2,-1.0,[-0.46256247  0.00242943],0
12,[-0.46256247  0.00242943],2,-1.0,[-0.45958826  0.00297421],0
12,[-0.45958826  0.00297421],2,-1.0,[-0.4560912   0.00349708],0
12,[-0.4560912   0.00349708],2,-1.0,[-0.45209697  0.00399423],0
12,[-0.45209697  0.00399423],2,-1.0,[-0.4476349   0.00446206],0
12,[-0.4476349   0.00446206],2,-1.0,[-0.44273764  0.00489725],0
12,[-0.44273764  0.00489725],2,-1.0,[-0.43744093  0.00529673],0
12,[-0.43744093  0.00529673],2,-1.0,[-0.4317832   0.00565771],0
12,[-0.4317832   0.00565771],2,-1.0,[-0.42580542  0.00597777],0
12,[-0.42580542  0.00597777],2,-1.0,[-0.41955063  0.0062548 ],0
12,[-0.41955063  0.0062548 ],2,-1.0,[-0.4130636   0.00648705],0
12,[-0.4130636   0.00648705],2,-1.0,[-0.40639046  0.00667314],0
12,[-0.40639046  0.00667314],2,-1.0,[-0.39957836  0.00681208],0
12,[-0.39957836  0.00681208],2,-1.0,[-0.39267513  0.00690324],0
12,[-0.39267513  0.00690324],2,-1.0,[-0.38572875  0.00694637],0
12,[-0.38572875  0.00694637],2,-1.0,[-0.3787872   0.00694157],0
12,[-0.3787872   0.00694157],2,-1.0,[-0.37189785  0.00688933],0
12,[-0.37189785  0.00688933],2,-1.0,[-0.36510742  0.00679044],0
12,[-0.36510742  0.00679044],2,-1.0,[-0.35846135  0.00664604],0
12,[-0.35846135  0.00664604],2,-1.0,[-0.3520038   0.00645756],0
12,[-0.3520038   0.00645756],1,-1.0,[-0.3467771   0.00522669],0
12,[-0.3467771   0.00522669],1,-1.0,[-0.34281525  0.00396185],0
12,[-0.34281525  0.00396185],0,-1.0,[-0.3411438   0.00167148],0
12,[-0.3411438   0.00167148],0,-1.0,[-0.34177342 -0.00062962],0
12,[-0.34177342 -0.00062962],0,-1.0,[-0.3447001  -0.00292669],0
12,[-0.3447001  -0.00292669],0,-1.0,[-0.349905   -0.00520493],0
12,[-0.349905   -0.00520493],0,-1.0,[-0.35735452 -0.00744948],0
12,[-0.35735452 -0.00744948],0,-1.0,[-0.36699978 -0.00964526],0
12,[-0.36699978 -0.00964526],0,-1.0,[-0.3787768  -0.01177702],0
12,[-0.3787768  -0.01177702],0,-1.0,[-0.39260614 -0.01382934],0
12,[-0.39260614 -0.01382934],0,-1.0,[-0.40839282 -0.01578669],0
12,[-0.40839282 -0.01578669],0,-1.0,[-0.42602646 -0.01763364],0
12,[-0.42602646 -0.01763364],0,-1.0,[-0.4453815  -0.01935503],0
12,[-0.4453815  -0.01935503],0,-1.0,[-0.46631777 -0.02093629],0
12,[-0.46631777 -0.02093629],0,-1.0,[-0.48868155 -0.02236378],0
12,[-0.48868155 -0.02236378],0,-1.0,[-0.51230675 -0.02362518],0
12,[-0.51230675 -0.02362518],0,-1.0,[-0.5370166  -0.02470986],0
12,[-0.5370166  -0.02470986],0,-1.0,[-0.5626258  -0.02560925],0
12,[-0.5626258  -0.02560925],0,-1.0,[-0.58894306 -0.02631721],0
12,[-0.58894306 -0.02631721],0,-1.0,[-0.6157733  -0.02683027],0
12,[-0.6157733  -0.02683027],0,-1.0,[-0.64292103 -0.02714773],0
12,[-0.64292103 -0.02714773],0,-1.0,[-0.67019284 -0.02727181],0
12,[-0.67019284 -0.02727181],0,-1.0,[-0.69740033 -0.02720745],0
12,[-0.69740033 -0.02720745],0,-1.0,[-0.7243625 -0.0269622],0
12,[-0.7243625 -0.0269622],0,-1.0,[-0.7509084  -0.02654587],0
12,[-0.7509084  -0.02654587],0,-1.0,[-0.77687854 -0.02597014],0
12,[-0.77687854 -0.02597014],0,-1.0,[-0.80212665 -0.02524813],0
12,[-0.80212665 -0.02524813],0,-1.0,[-0.82652056 -0.02439391],0
12,[-0.82652056 -0.02439391],0,-1.0,[-0.8499426  -0.02342205],0
12,[-0.8499426  -0.02342205],0,-1.0,[-0.8722898  -0.02234715],0
12,[-0.8722898  -0.02234715],0,-1.0,[-0.89347327 -0.0211835 ],0
12,[-0.89347327 -0.0211835 ],0,-1.0,[-0.91341794 -0.01994467],0
12,[-0.91341794 -0.01994467],0,-1.0,[-0.93206125 -0.01864332],0
12,[-0.93206125 -0.01864332],0,-1.0,[-0.94935226 -0.01729098],0
12,[-0.94935226 -0.01729098],0,-1.0,[-0.9652502  -0.01589791],0
12,[-0.9652502  -0.01589791],0,-1.0,[-0.9797233  -0.01447308],0
12,[-0.9797233  -0.01447308],0,-1.0,[-0.99274737 -0.01302413],0
12,[-0.99274737 -0.01302413],1,-1.0,[-1.0033047  -0.01055741],0
12,[-1.0033047  -0.01055741],1,-1.0,[-1.0113838  -0.00807905],0
12,[-1.0113838  -0.00807905],1,-1.0,[-1.0169773  -0.00559346],0
12,[-1.0169773  -0.00559346],1,-1.0,[-1.020081   -0.00310373],0
12,[-1.020081   -0.00310373],1,-1.0,[-1.0206931e+00 -6.1199884e-04],0
12,[-1.0206931e+00 -6.1199884e-04],1,-1.0,[-1.0188129  0.0018801],0
12,[-1.0188129  0.0018801],2,-1.0,[-1.0134419   0.00537104],0
12,[-1.0134419   0.00537104],2,-1.0,[-1.0045836   0.00885824],0
12,[-1.0045836   0.00885824],2,-1.0,[-0.9922458   0.01233783],0
12,[-0.9922458   0.01233783],2,-1.0,[-0.97644186  0.01580394],0
12,[-0.97644186  0.01580394],2,-1.0,[-0.95719403  0.01924783],0
12,[-0.95719403  0.01924783],2,-1.0,[-0.9345368   0.02265725],0
12,[-0.9345368   0.02265725],2,-1.0,[-0.908521    0.02601581],0
